order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,profit_margin,category,sub_category,description,unit_cost,days_to_ship,order_year,order_month_no,order_day,order_day_name,margin_category
IN-2022-72460,2022-06-24,2022-06-27,First Class,BM-11575,FUR-FU-10000628,41.2596,3,0.27,9.5796,0.23,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",10.56,3,2022,6,4,Friday,Medium
IN-2021-73237,2021-04-07,2021-10-07,Standard Class,FA-14230,FUR-FU-10000647,93.0969,3,0.27,5.0769,0.05,Furniture,Furnishings,"Tenex Door Stop, Erganomic",29.34,183,2021,4,2,Wednesday,Low
IN-2021-21479,2021-04-03,2021-09-03,Standard Class,RC-19825,FUR-FU-10000647,62.0646,2,0.27,3.3846,0.05,Furniture,Furnishings,"Tenex Door Stop, Erganomic",29.34,153,2021,4,5,Saturday,Low
IN-2021-17853,2021-01-05,2021-03-05,Second Class,BS-11380,FUR-FU-10000647,85.02,2,0.0,26.34,0.31,Furniture,Furnishings,"Tenex Door Stop, Erganomic",29.34,59,2021,1,1,Tuesday,High
IN-2021-35031,2021-06-13,2021-06-19,Standard Class,AG-10765,FUR-FU-10000647,62.0646,2,0.27,3.3846,0.05,Furniture,Furnishings,"Tenex Door Stop, Erganomic",29.34,6,2021,6,6,Sunday,Low
IN-2019-85991,2019-12-17,2019-12-23,Standard Class,VW-21775,FUR-FU-10000657,100.32,2,0.0,19.02,0.19,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,6,2019,12,1,Tuesday,Medium
IN-2022-32091,2022-11-07,2022-07-15,Standard Class,CK-12595,FUR-FU-10000666,219.78,2,0.0,59.34,0.27,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,-115,2022,11,0,Monday,Medium
ID-2021-32252,2021-03-10,2021-08-10,Standard Class,AR-10345,FUR-FU-10000666,219.78,2,0.0,59.34,0.27,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,153,2021,3,2,Wednesday,Medium
ID-2020-28780,2020-12-29,2021-03-01,Standard Class,AB-10015,FUR-FU-10000666,561.5379,7,0.27,-0.0021,0.0,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,62,2020,12,1,Tuesday,Low
ID-2022-29004,2022-08-19,2022-08-23,Second Class,SR-20425,FUR-FU-10000666,263.736,3,0.2,23.076,0.09,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,4,2022,8,4,Friday,Low
IN-2022-44264,2022-10-18,2022-10-23,Standard Class,SW-20755,FUR-FU-10000666,109.89,1,0.0,29.67,0.27,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,5,2022,10,1,Tuesday,Medium
IN-2022-19274,2022-11-28,2022-11-29,First Class,DB-13270,FUR-FU-10000666,240.6591,3,0.27,-0.0009,0.0,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,1,2022,11,0,Monday,Low
IN-2019-38895,2019-02-12,2019-05-12,First Class,AH-10585,FUR-FU-10000666,219.78,2,0.0,59.34,0.27,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,89,2019,2,1,Tuesday,Medium
IN-2019-29592,2019-12-29,2020-01-01,Second Class,TB-21175,FUR-FU-10000666,109.89,1,0.0,29.67,0.27,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22,3,2019,12,6,Sunday,Medium
IN-2022-84353,2022-12-16,2022-12-20,Standard Class,JH-15985,FUR-FU-10000669,31.56,1,0.0,2.52,0.08,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",29.04,4,2022,12,4,Friday,Low
ID-2022-85438,2022-06-08,2022-10-08,Standard Class,IG-15085,FUR-FU-10000669,37.872,2,0.4,-20.208,-0.53,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",29.04,122,2022,6,2,Wednesday,Low
IN-2019-85459,2019-01-24,2019-01-30,Standard Class,JM-15580,FUR-FU-10000702,219.96,2,0.0,8.76,0.04,Furniture,Furnishings,"Tenex Frame, Black",105.6,6,2019,1,3,Thursday,Low
ID-2022-54687,2022-06-11,2022-08-11,First Class,CS-12130,FUR-FU-10000714,51.111,3,0.1,2.781,0.05,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11,61,2022,6,5,Saturday,Low
IN-2022-48667,2022-01-05,2022-03-05,First Class,BF-11215,FUR-FU-10000714,85.185,5,0.1,4.635,0.05,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11,59,2022,1,2,Wednesday,Low
IN-2021-50753,2021-06-19,2021-06-25,Standard Class,TS-21430,FUR-FU-10000714,56.79,3,0.0,8.46,0.15,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11,6,2021,6,5,Saturday,Medium
IN-2020-55282,2020-03-11,2020-05-11,Second Class,AS-10240,FUR-FU-10000714,94.65,5,0.0,14.1,0.15,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11,61,2020,3,2,Wednesday,Medium
IN-2022-19904,2022-12-25,2022-12-29,Standard Class,JH-15430,FUR-FU-10000714,37.86,2,0.0,5.64,0.15,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11,4,2022,12,6,Sunday,Medium
ID-2020-29039,2020-09-03,2020-09-03,Same Day,AS-10630,FUR-FU-10000714,69.0945,5,0.27,-11.4555,-0.17,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11,0,2020,9,3,Thursday,Low
ID-2022-12491,2022-06-05,2022-06-05,Same Day,TB-21520,FUR-FU-10000714,69.0945,5,0.27,-11.4555,-0.17,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11,0,2022,6,6,Sunday,Low
IN-2019-83877,2019-04-11,2019-10-11,Standard Class,TB-21520,FUR-FU-10000718,25.2,1,0.0,5.52,0.22,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",19.68,183,2019,4,3,Thursday,Medium
IN-2022-75288,2022-08-05,2022-11-05,First Class,EG-13900,FUR-FU-10000729,374.85,7,0.0,123.69,0.33,Furniture,Furnishings,"Eldon Clock, Durable",35.88,92,2022,8,4,Friday,High
ID-2021-49143,2021-03-30,2021-03-04,Standard Class,RO-19780,FUR-FU-10000735,158.556,2,0.27,-26.064,-0.16,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31,-26,2021,3,1,Tuesday,Low
IN-2021-21535,2021-11-27,2021-03-12,Standard Class,LS-17230,FUR-FU-10000735,325.8,3,0.0,48.87,0.15,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31,-260,2021,11,5,Saturday,Medium
IN-2022-76114,2022-08-08,2022-08-08,Same Day,DB-13615,FUR-FU-10000735,217.2,2,0.0,32.58,0.15,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31,0,2022,8,0,Monday,Medium
IN-2020-59874,2020-12-06,2020-06-16,Second Class,BG-11695,FUR-FU-10000735,325.8,3,0.0,48.87,0.15,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31,-173,2020,12,6,Sunday,Medium
IN-2020-23628,2020-06-21,2020-06-25,Standard Class,CJ-11875,FUR-FU-10000735,195.48,2,0.1,10.86,0.06,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31,4,2020,6,6,Sunday,Low
ID-2019-27779,2019-10-19,2019-10-23,Standard Class,RP-19390,FUR-FU-10000735,173.76,2,0.2,-10.86,-0.06,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31,4,2019,10,5,Saturday,Low
IN-2019-46413,2019-10-29,2019-10-29,Same Day,RM-19375,FUR-FU-10000735,434.4,4,0.0,65.16,0.15,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31,0,2019,10,1,Tuesday,Medium
IN-2019-11602,2019-03-09,2019-10-09,Standard Class,AF-10870,FUR-FU-10000762,18.063,1,0.1,8.013,0.44,Furniture,Furnishings,"Advantus Light Bulb, Black",10.05,214,2019,3,5,Saturday,High
IN-2020-40029,2020-01-28,2020-03-02,Standard Class,MY-18295,FUR-FU-10000762,140.49,7,0.0,70.14,0.5,Furniture,Furnishings,"Advantus Light Bulb, Black",10.05,34,2020,1,1,Tuesday,High
IN-2020-13933,2020-02-11,2020-06-11,Standard Class,JE-16165,FUR-FU-10000762,36.126,2,0.1,16.026,0.44,Furniture,Furnishings,"Advantus Light Bulb, Black",10.05,121,2020,2,1,Tuesday,High
IN-2019-26715,2019-09-21,2019-09-26,Standard Class,DJ-13630,FUR-FU-10000762,58.6044,4,0.27,18.4044,0.31,Furniture,Furnishings,"Advantus Light Bulb, Black",10.05,5,2019,9,5,Saturday,High
IN-2019-25889,2019-08-12,2019-12-12,Standard Class,BP-11185,FUR-FU-10000783,107.73,7,0.1,19.11,0.18,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66,122,2019,8,0,Monday,Medium
IN-2022-31370,2022-05-21,2022-05-25,Standard Class,JM-15865,FUR-FU-10000783,51.3,3,0.0,13.32,0.26,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66,4,2022,5,5,Saturday,Medium
IN-2022-69282,2022-10-21,2022-10-26,Standard Class,AS-10225,FUR-FU-10000783,49.932,4,0.27,-0.708,-0.01,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66,5,2022,10,4,Friday,Low
ID-2020-23334,2020-09-15,2020-09-19,Standard Class,BT-11440,FUR-FU-10000783,87.381,7,0.27,-1.239,-0.01,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66,4,2020,9,1,Tuesday,Low
ID-2020-46392,2020-05-19,2020-05-24,Standard Class,JP-16135,FUR-FU-10000783,24.966,2,0.27,-0.354,-0.01,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66,5,2020,5,1,Tuesday,Low
IN-2022-69646,2022-02-15,2022-02-21,Standard Class,DB-13360,FUR-FU-10000783,27.36,2,0.2,2.04,0.07,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66,6,2022,2,1,Tuesday,Low
ID-2021-72551,2021-03-09,2021-10-09,Standard Class,NS-18505,FUR-FU-10000815,73.2336,2,0.27,-8.0664,-0.11,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,214,2021,3,1,Tuesday,Low
IN-2020-14206,2020-08-05,2020-11-05,First Class,GM-14440,FUR-FU-10000815,225.72,5,0.1,22.47,0.1,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,92,2020,8,2,Wednesday,Medium
ID-2019-72894,2019-02-28,2019-04-03,First Class,PS-18970,FUR-FU-10000815,401.28,10,0.2,-5.22,-0.01,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,34,2019,2,3,Thursday,Low
ID-2020-47190,2020-02-14,2020-02-16,Second Class,VG-21805,FUR-FU-10000815,73.2336,2,0.27,-8.0664,-0.11,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,2,2020,2,4,Friday,Low
IN-2022-67189,2022-08-19,2022-08-22,First Class,AG-10525,FUR-FU-10000815,200.64,4,0.0,38.04,0.19,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,3,2022,8,4,Friday,Medium
IN-2019-77479,2019-08-26,2019-08-28,Second Class,CW-11905,FUR-FU-10000815,150.48,3,0.0,28.53,0.19,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,2,2019,8,0,Monday,Medium
IN-2020-60441,2020-01-03,2020-02-03,Same Day,HF-14995,FUR-FU-10000815,135.432,3,0.1,13.482,0.1,Furniture,Furnishings,"Eldon Door Stop, Black",40.65,31,2020,1,4,Friday,Medium
IN-2022-37404,2022-11-25,2022-11-29,Standard Class,SG-20080,FUR-FU-10000816,87.966,2,0.1,23.406,0.27,Furniture,Furnishings,"Tenex Clock, Erganomic",32.28,4,2022,11,4,Friday,Medium
IN-2019-51215,2019-06-11,2019-10-11,Second Class,NF-18475,FUR-FU-10000816,48.87,1,0.0,16.59,0.34,Furniture,Furnishings,"Tenex Clock, Erganomic",32.28,122,2019,6,1,Tuesday,High
IN-2021-74231,2021-09-21,2021-09-23,First Class,KT-16465,FUR-FU-10000889,250.8,5,0.0,85.2,0.34,Furniture,Furnishings,"Rubbermaid Clock, Black",33.12,2,2021,9,1,Tuesday,High
IN-2022-45748,2022-09-29,2022-03-10,Standard Class,EA-14035,FUR-FU-10000889,36.6168,1,0.27,3.4968,0.1,Furniture,Furnishings,"Rubbermaid Clock, Black",33.12,-203,2022,9,3,Thursday,Medium
IN-2019-34478,2019-09-08,2019-09-08,Same Day,BF-10975,FUR-FU-10000889,150.48,3,0.0,51.12,0.34,Furniture,Furnishings,"Rubbermaid Clock, Black",33.12,0,2019,9,6,Sunday,High
IN-2020-78865,2020-08-06,2020-09-06,First Class,JL-15835,FUR-FU-10000889,50.16,1,0.0,17.04,0.34,Furniture,Furnishings,"Rubbermaid Clock, Black",33.12,31,2020,8,3,Thursday,High
IN-2022-32049,2022-03-09,2022-07-09,Standard Class,MA-17995,FUR-FU-10000918,103.92,2,0.0,35.28,0.34,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",34.32,122,2022,3,2,Wednesday,High
IN-2022-54967,2022-09-09,2022-09-16,Standard Class,KW-16570,FUR-FU-10000918,51.96,1,0.0,17.64,0.34,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",34.32,7,2022,9,4,Friday,High
IN-2021-42080,2021-03-27,2021-01-04,Standard Class,TB-21625,FUR-FU-10000918,311.76,6,0.0,105.84,0.34,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",34.32,-82,2021,3,5,Saturday,High
IN-2019-42892,2019-06-29,2019-03-07,Second Class,MM-18280,FUR-FU-10000918,272.79,7,0.25,32.55,0.12,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",34.32,-114,2019,6,5,Saturday,Medium
IN-2019-56346,2019-11-23,2019-11-26,First Class,NW-18400,FUR-FU-10000921,218.25,5,0.0,19.5,0.09,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,3,2019,11,5,Saturday,Low
ID-2021-69247,2021-08-11,2021-11-11,Second Class,KH-16360,FUR-FU-10000921,235.71,6,0.1,-2.79,-0.01,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,92,2021,8,2,Wednesday,Low
IN-2019-53203,2019-12-22,2019-12-24,First Class,AH-10195,FUR-FU-10000921,43.65,1,0.0,3.9,0.09,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,2,2019,12,6,Sunday,Low
IN-2020-50207,2020-04-08,2020-09-08,Standard Class,GH-14425,FUR-FU-10000921,39.285,1,0.1,-0.465,-0.01,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,153,2020,4,2,Wednesday,Low
IN-2020-54358,2020-01-22,2020-01-24,Second Class,CS-12400,FUR-FU-10000921,174.6,4,0.0,15.6,0.09,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,2,2020,1,2,Wednesday,Low
IN-2022-35479,2022-01-18,2022-01-23,Standard Class,DJ-13420,FUR-FU-10000921,87.3,2,0.0,7.8,0.09,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,5,2022,1,1,Tuesday,Low
IN-2022-27303,2022-01-31,2022-04-02,Standard Class,RA-19885,FUR-FU-10000921,174.6,4,0.0,15.6,0.09,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,61,2022,1,0,Monday,Low
IN-2020-64221,2020-06-07,2020-08-07,First Class,AO-10810,FUR-FU-10000921,130.95,3,0.0,11.7,0.09,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,61,2020,6,6,Sunday,Low
ID-2019-78193,2019-08-26,2019-01-09,Standard Class,CS-12250,FUR-FU-10000921,65.475,2,0.25,-14.025,-0.21,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75,-229,2019,8,0,Monday,Low
IN-2021-27828,2021-08-27,2021-08-31,Standard Class,VT-21700,FUR-FU-10000944,307.23,7,0.0,21.42,0.07,Furniture,Furnishings,"Tenex Door Stop, Black",40.83,4,2021,8,4,Friday,Low
ID-2019-16453,2019-01-14,2019-01-21,Standard Class,MY-18295,FUR-FU-10000944,98.7525,3,0.25,-23.7375,-0.24,Furniture,Furnishings,"Tenex Door Stop, Black",40.83,7,2019,1,0,Monday,Low
ID-2021-75372,2021-06-29,2021-01-07,Second Class,SC-20305,FUR-FU-10000944,192.2382,6,0.27,-52.7418,-0.27,Furniture,Furnishings,"Tenex Door Stop, Black",40.83,-173,2021,6,1,Tuesday,Low
ID-2019-27779,2019-10-19,2019-10-23,Standard Class,RP-19390,FUR-FU-10000944,175.56,5,0.2,-28.59,-0.16,Furniture,Furnishings,"Tenex Door Stop, Black",40.83,4,2019,10,5,Saturday,Low
ID-2022-73272,2022-09-15,2022-09-20,Standard Class,JF-15295,FUR-FU-10000944,160.1985,5,0.27,-43.9515,-0.27,Furniture,Furnishings,"Tenex Door Stop, Black",40.83,5,2022,9,3,Thursday,Low
IN-2022-84570,2022-04-09,2022-06-09,Second Class,SC-20575,FUR-FU-10000955,26.37,1,0.0,9.75,0.37,Furniture,Furnishings,"Advantus Stacking Tray, Durable",16.62,61,2022,4,5,Saturday,High
ID-2020-86607,2020-02-21,2020-02-25,Second Class,KL-16645,FUR-FU-10000955,94.932,6,0.4,-4.788,-0.05,Furniture,Furnishings,"Advantus Stacking Tray, Durable",16.62,4,2020,2,4,Friday,Low
ID-2022-83793,2022-01-23,2022-01-23,Same Day,DB-13555,FUR-FU-10000980,127.296,4,0.4,-4.344,-0.03,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",32.91,0,2022,1,6,Sunday,Low
ID-2020-86607,2020-02-21,2020-02-25,Second Class,KL-16645,FUR-FU-10001015,75.6,4,0.4,3.72,0.05,Furniture,Furnishings,"Eldon Stacking Tray, Black",17.97,4,2020,2,4,Friday,Low
IN-2021-26750,2021-12-10,2021-10-15,Second Class,MC-17635,FUR-FU-10001045,110.28,2,0.0,55.14,0.5,Furniture,Furnishings,"Eldon Photo Frame, Durable",27.57,-56,2021,12,4,Friday,High
IN-2021-45412,2021-11-20,2021-11-25,Standard Class,JH-16180,FUR-FU-10001045,165.42,4,0.25,55.14,0.33,Furniture,Furnishings,"Eldon Photo Frame, Durable",27.57,5,2021,11,5,Saturday,High
IN-2022-68092,2022-12-17,2022-12-17,Same Day,LE-16810,FUR-FU-10001045,40.2522,1,0.27,12.6822,0.32,Furniture,Furnishings,"Eldon Photo Frame, Durable",27.57,0,2022,12,5,Saturday,High
IN-2022-42563,2022-11-28,2022-02-12,Standard Class,RE-19405,FUR-FU-10001045,55.14,1,0.0,27.57,0.5,Furniture,Furnishings,"Eldon Photo Frame, Durable",27.57,-289,2022,11,0,Monday,High
IN-2021-20303,2021-10-10,2021-10-17,Standard Class,KC-16540,FUR-FU-10001078,87.156,2,0.1,22.236,0.26,Furniture,Furnishings,"Advantus Clock, Durable",32.46,7,2021,10,6,Sunday,Medium
IN-2022-52097,2022-01-02,2022-06-02,Standard Class,JG-15115,FUR-FU-10001078,217.89,5,0.1,55.59,0.26,Furniture,Furnishings,"Advantus Clock, Durable",32.46,151,2022,1,6,Sunday,Medium
IN-2021-10496,2021-08-22,2021-08-26,Standard Class,NW-18400,FUR-FU-10001078,145.26,3,0.0,47.88,0.33,Furniture,Furnishings,"Advantus Clock, Durable",32.46,4,2021,8,6,Sunday,High
ID-2022-86873,2022-11-20,2022-11-23,First Class,CS-12355,FUR-FU-10001091,204.228,6,0.4,-51.192,-0.25,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",42.57,3,2022,11,6,Sunday,Low
IN-2021-14437,2021-08-13,2021-08-20,Standard Class,NG-18355,FUR-FU-10001096,205.56,4,0.0,57.48,0.28,Furniture,Furnishings,"Advantus Clock, Black",37.02,7,2021,8,4,Friday,Medium
IN-2020-63878,2020-01-09,2020-06-09,Standard Class,AS-10225,FUR-FU-10001096,138.753,3,0.1,27.693,0.2,Furniture,Furnishings,"Advantus Clock, Black",37.02,152,2020,1,3,Thursday,Medium
IN-2019-43585,2019-01-20,2019-01-24,Second Class,TR-21325,FUR-FU-10001096,138.753,3,0.1,27.693,0.2,Furniture,Furnishings,"Advantus Clock, Black",37.02,4,2019,1,6,Sunday,Medium
IN-2019-39308,2019-11-01,2019-01-18,Standard Class,DF-13135,FUR-FU-10001096,187.5735,5,0.27,2.4735,0.01,Furniture,Furnishings,"Advantus Clock, Black",37.02,-287,2019,11,4,Friday,Low
IN-2020-49731,2020-03-22,2020-03-28,Standard Class,HR-14770,FUR-FU-10001096,231.255,5,0.1,46.155,0.2,Furniture,Furnishings,"Advantus Clock, Black",37.02,6,2020,3,6,Sunday,Medium
IN-2019-82337,2019-02-09,2019-06-09,Standard Class,DL-12865,FUR-FU-10001098,87.9,2,0.0,21.96,0.25,Furniture,Furnishings,"Deflect-O Door Stop, Black",32.97,120,2019,2,5,Saturday,Medium
IN-2021-51768,2021-05-28,2021-02-06,Standard Class,CC-12430,FUR-FU-10001129,101.4,4,0.0,15.12,0.15,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,-111,2021,5,4,Friday,Medium
ID-2021-67105,2021-03-09,2021-08-09,Standard Class,TB-21280,FUR-FU-10001129,92.5275,5,0.27,-15.3225,-0.17,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,153,2021,3,1,Tuesday,Low
IN-2020-11210,2020-04-26,2020-01-05,Second Class,JM-15265,FUR-FU-10001129,50.7,2,0.0,7.56,0.15,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,-112,2020,4,6,Sunday,Medium
IN-2020-76093,2020-08-23,2020-08-27,Standard Class,TS-21430,FUR-FU-10001129,114.075,5,0.1,6.225,0.05,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,4,2020,8,6,Sunday,Low
ID-2020-62345,2020-04-25,2020-04-28,First Class,FO-14305,FUR-FU-10001129,185.055,10,0.27,-30.645,-0.17,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,3,2020,4,5,Saturday,Low
ID-2020-41184,2020-04-19,2020-04-21,First Class,MR-17545,FUR-FU-10001129,37.011,2,0.27,-6.129,-0.17,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,2,2020,4,6,Sunday,Low
IN-2022-64396,2022-06-24,2022-06-30,Standard Class,AB-10255,FUR-FU-10001129,91.26,4,0.1,4.98,0.05,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,6,2022,6,4,Friday,Low
IN-2020-41261,2020-10-16,2020-10-22,Standard Class,TB-21055,FUR-FU-10001129,126.75,5,0.0,18.9,0.15,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57,6,2020,10,4,Friday,Medium
IN-2022-20702,2022-08-12,2022-12-13,Standard Class,DK-12985,FUR-FU-10001130,80.9205,5,0.27,-0.0795,0.0,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",16.2,123,2022,8,4,Friday,Low
ID-2020-46210,2020-01-09,2020-05-09,Standard Class,CR-12730,FUR-FU-10001130,22.17,2,0.5,-10.23,-0.46,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",16.2,121,2020,1,3,Thursday,Low
IN-2021-31307,2021-08-14,2021-08-20,Standard Class,HG-14965,FUR-FU-10001130,159.624,8,0.1,30.024,0.19,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",16.2,6,2021,8,5,Saturday,Medium
ID-2022-10076,2022-09-07,2022-07-13,Standard Class,HG-15025,FUR-FU-10001130,48.5523,3,0.27,-0.0477,0.0,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",16.2,-56,2022,9,2,Wednesday,Low
IN-2020-63395,2020-09-10,2020-10-13,Standard Class,JP-15460,FUR-FU-10001130,64.7364,4,0.27,-0.0636,0.0,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",16.2,33,2020,9,3,Thursday,Low
IN-2021-82771,2021-09-20,2021-09-20,Same Day,KD-16495,FUR-FU-10001144,402.96,8,0.0,48.24,0.12,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",44.34,0,2021,9,0,Monday,Medium
ID-2019-10706,2019-04-19,2019-04-23,Standard Class,LO-17170,FUR-FU-10001246,730.0125,9,0.25,-38.9475,-0.05,Furniture,Furnishings,"Advantus Frame, Durable",85.44,4,2019,4,4,Friday,Low
IN-2022-17930,2022-10-17,2022-10-22,Standard Class,MG-17695,FUR-FU-10001246,648.9,6,0.0,136.26,0.21,Furniture,Furnishings,"Advantus Frame, Durable",85.44,5,2022,10,0,Monday,Medium
IN-2020-77185,2020-10-19,2020-10-24,Second Class,SN-20710,FUR-FU-10001246,97.335,1,0.1,11.895,0.12,Furniture,Furnishings,"Advantus Frame, Durable",85.44,5,2020,10,0,Monday,Medium
IN-2019-67392,2019-06-12,2019-11-12,Standard Class,ZD-21925,FUR-FU-10001246,324.45,3,0.0,68.13,0.21,Furniture,Furnishings,"Advantus Frame, Durable",85.44,153,2019,6,2,Wednesday,Medium
IN-2020-70157,2020-10-06,2020-06-14,Standard Class,ML-18040,FUR-FU-10001246,216.3,2,0.0,45.42,0.21,Furniture,Furnishings,"Advantus Frame, Durable",85.44,-114,2020,10,1,Tuesday,Medium
ID-2019-83737,2019-06-10,2019-11-10,Standard Class,BT-11395,FUR-FU-10001254,45.576,4,0.4,-14.544,-0.32,Furniture,Furnishings,"Deflect-O Light Bulb, Black",15.03,153,2019,6,0,Monday,Low
IN-2019-86782,2019-01-06,2019-04-06,First Class,ME-17320,FUR-FU-10001260,69.84,4,0.0,2.04,0.03,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",16.95,90,2019,1,6,Sunday,Low
IN-2019-81028,2019-08-21,2019-08-25,Standard Class,EH-13990,FUR-FU-10001260,139.68,8,0.0,4.08,0.03,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",16.95,4,2019,8,2,Wednesday,Low
ID-2022-83415,2022-04-11,2022-09-11,Second Class,DL-12925,FUR-FU-10001322,170.424,6,0.4,-108.036,-0.63,Furniture,Furnishings,"Deflect-O Clock, Durable",46.41,153,2022,4,0,Monday,Low
ID-2021-78298,2021-08-11,2021-12-11,Standard Class,CK-12205,FUR-FU-10001343,180.72,8,0.25,-9.84,-0.05,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",23.82,122,2021,8,2,Wednesday,Low
ID-2022-55226,2022-06-23,2022-06-29,Standard Class,ML-18265,FUR-FU-10001343,87.9504,4,0.27,-7.3296,-0.08,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",23.82,6,2022,6,3,Thursday,Low
IN-2022-19274,2022-11-28,2022-11-29,First Class,DB-13270,FUR-FU-10001343,87.9504,4,0.27,-7.3296,-0.08,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",23.82,1,2022,11,0,Monday,Low
IN-2020-24783,2020-12-18,2020-12-21,Second Class,GZ-14545,FUR-FU-10001343,120.48,4,0.0,25.2,0.21,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",23.82,3,2020,12,4,Friday,Medium
IN-2022-56801,2022-08-05,2022-10-05,First Class,SC-20800,FUR-FU-10001351,93.15,2,0.1,6.21,0.07,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",43.47,61,2022,8,4,Friday,Low
ID-2022-48191,2022-10-01,2022-01-14,Standard Class,JC-16105,FUR-FU-10001351,82.8,2,0.2,-4.14,-0.05,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",43.47,-260,2022,10,5,Saturday,Low
IN-2022-13051,2022-12-11,2022-11-16,Standard Class,LF-17185,FUR-FU-10001351,621.0,12,0.0,99.36,0.16,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",43.47,-25,2022,12,6,Sunday,Medium
IN-2021-51502,2021-10-12,2021-12-15,Standard Class,CC-12370,FUR-FU-10001351,155.25,3,0.0,24.84,0.16,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",43.47,64,2021,10,1,Tuesday,Medium
