product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-BI-10002881,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",48
OFF-BI-10002885,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",2.55
OFF-BI-10002907,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",24.09
OFF-BI-10002919,Office Supplies,Binders,"Acco Binder Covers, Durable",11.28
OFF-BI-10002975,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",5.7
OFF-BI-10003012,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy",2.61
OFF-BI-10003018,Office Supplies,Binders,"Avery Binder, Clear",6.45
OFF-BI-10003025,Office Supplies,Binders,"Cardinal Binding Machine, Durable",42.06
OFF-BI-10003031,Office Supplies,Binders,"Acco Index Tab, Economy",6.66
OFF-BI-10003090,Office Supplies,Binders,"Avery Binder Covers, Clear",8.76
OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38
OFF-BI-10003132,Office Supplies,Binders,"Cardinal Binding Machine, Clear",26.61
OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78
OFF-BI-10003159,Office Supplies,Binders,"Avery Binding Machine, Durable",39.78
OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",4.59
OFF-BI-10003181,Office Supplies,Binders,"Ibico Binder Covers, Recycled",13.47
OFF-BI-10003188,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",6.72
OFF-BI-10003240,Office Supplies,Binders,"Ibico Binding Machine, Economy",31.38
OFF-BI-10003265,Office Supplies,Binders,"Wilson Jones Binder, Clear",11.37
OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",8.01
OFF-BI-10003323,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",3.18
OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",6.9
OFF-BI-10003342,Office Supplies,Binders,"Cardinal Binder, Economy",10.53
OFF-BI-10003364,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",16.41
OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",7.5
OFF-BI-10003397,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",3.57
OFF-BI-10003452,Office Supplies,Binders,"Acco Binding Machine, Economy",45.48
OFF-BI-10003468,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",7.77
OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",3.69
OFF-BI-10003519,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",25.62
OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61
OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",11.61
OFF-BI-10003633,Office Supplies,Binders,"Avery Binding Machine, Economy",42.03
OFF-BI-10003646,Office Supplies,Binders,"Avery Index Tab, Economy",6.12
OFF-BI-10003713,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08
OFF-BI-10003725,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",24.48
OFF-BI-10003768,Office Supplies,Binders,"Acco Index Tab, Clear",5.16
OFF-BI-10003779,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",18.18
OFF-BI-10003784,Office Supplies,Binders,"Ibico Index Tab, Economy",5.64
OFF-BI-10003806,Office Supplies,Binders,"Avery Index Tab, Clear",3.3
OFF-BI-10003874,Office Supplies,Binders,"Avery Index Tab, Clear",4.77
OFF-BI-10003879,Office Supplies,Binders,"Ibico Binder Covers, Economy",9.99
OFF-BI-10003917,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",3.09
OFF-BI-10003919,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",16.35
OFF-BI-10003985,Office Supplies,Binders,"Cardinal Index Tab, Economy",5.61
OFF-BI-10004078,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",23.07
OFF-BI-10004098,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",31.32
OFF-BI-10004105,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",21.96
OFF-BI-10004120,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",24.3
OFF-BI-10004121,Office Supplies,Binders,"Avery Index Tab, Durable",5.43
OFF-BI-10004140,Office Supplies,Binders,"Cardinal Index Tab, Clear",3.72
OFF-BI-10004179,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",24.33
OFF-BI-10004181,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",24.33
OFF-BI-10004185,Office Supplies,Binders,"Cardinal Binder, Durable",10.89
OFF-BI-10004193,Office Supplies,Binders,"Avery Index Tab, Clear",4.77
OFF-BI-10004224,Office Supplies,Binders,"Avery Index Tab, Durable",5.43
OFF-BI-10004240,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",27.09
OFF-BI-10004250,Office Supplies,Binders,"Cardinal 3-Hole Punch, Recycled",20.73
OFF-BI-10004334,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",4.92
OFF-BI-10004361,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",14.7
OFF-BI-10004369,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",4.71
OFF-BI-10004376,Office Supplies,Binders,"Ibico Index Tab, Economy",5.64
OFF-BI-10004436,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",6.9
OFF-BI-10004440,Office Supplies,Binders,"Cardinal Binder, Economy",10.53
OFF-BI-10004454,Office Supplies,Binders,"Cardinal Binder Covers, Clear",6.42
OFF-BI-10004483,Office Supplies,Binders,"Ibico Index Tab, Clear",8.04
OFF-BI-10004486,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",16.83
OFF-BI-10004510,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",14.7
OFF-BI-10004534,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",33.54
OFF-BI-10004553,Office Supplies,Binders,"Cardinal Binder, Clear",6.66
OFF-BI-10004562,Office Supplies,Binders,"Acco Binder, Clear",11.25
OFF-BI-10004589,Office Supplies,Binders,"Avery Binding Machine, Economy",42.03
OFF-BI-10004597,Office Supplies,Binders,"Avery Binding Machine, Durable",39.78
OFF-BI-10004651,Office Supplies,Binders,"Cardinal Binding Machine, Clear",26.61
OFF-BI-10004666,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",27.78
OFF-BI-10004685,Office Supplies,Binders,"Acco Binder, Economy",10.47
OFF-BI-10004700,Office Supplies,Binders,"Cardinal Binder, Durable",10.89
OFF-BI-10004741,Office Supplies,Binders,"Acco Binder, Durable",12.18
OFF-BI-10004769,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",4.08
OFF-BI-10004795,Office Supplies,Binders,"Avery Binding Machine, Clear",43.47
OFF-BI-10004809,Office Supplies,Binders,"Acco Binder Covers, Economy",11.34
OFF-BI-10004868,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",5.85
OFF-BI-10004869,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",14.7
OFF-BI-10004986,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",16.35
OFF-EN-10000051,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",22.59
OFF-EN-10000061,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",8.76
OFF-EN-10000094,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",35.19
OFF-EN-10000096,Office Supplies,Envelopes,"Jiffy Clasp Envelope, with clear poly window",7.98
OFF-EN-10000114,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",11.19
OFF-EN-10000128,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",40.65
OFF-EN-10000139,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",37.56
OFF-EN-10000182,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",13.68
OFF-EN-10000219,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",5.28
OFF-EN-10000224,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",6.66
OFF-EN-10000232,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",16.41
OFF-EN-10000296,Office Supplies,Envelopes,"Cameo Business Envelopes, Security-Tint",15.6
OFF-EN-10000315,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",12.93
OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",12.39
OFF-EN-10000378,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50",35.7
OFF-EN-10000383,Office Supplies,Envelopes,"Ames Clasp Envelope, Recycled",4.74
OFF-EN-10000387,Office Supplies,Envelopes,"Kraft Clasp Envelope, Recycled",4.53
OFF-EN-10000428,Office Supplies,Envelopes,"Cameo Clasp Envelope, with clear poly window",12.03
OFF-EN-10000454,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",17.34
OFF-EN-10000507,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",15.63
OFF-EN-10000539,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",10.53
OFF-EN-10000561,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",9.72
OFF-EN-10000615,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",34.83
OFF-EN-10000645,Office Supplies,Envelopes,"Ames Mailers, Recycled",25.65
OFF-EN-10000657,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",15.78
OFF-EN-10000699,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",25.62
OFF-EN-10000726,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Set of 50",5.55
OFF-EN-10000776,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",10.41
OFF-EN-10000824,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security-Tint",29.79
OFF-EN-10000826,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",19.2
OFF-EN-10000835,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",9.03
OFF-EN-10000863,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",10.56
OFF-EN-10000871,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",33.39
OFF-EN-10000898,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",40.89
OFF-EN-10000904,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",30.75
OFF-EN-10000938,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",12.93
OFF-EN-10000947,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint",24.18
OFF-EN-10000968,Office Supplies,Envelopes,"Kraft Mailers, Recycled",31.74
OFF-EN-10000975,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",21.24
OFF-EN-10001029,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",19.17
OFF-EN-10001044,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50",23.34
OFF-EN-10001109,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",43.92
OFF-EN-10001136,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",37.05
OFF-EN-10001154,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50",8.82
OFF-EN-10001157,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint",13.47
OFF-EN-10001162,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",21.99
OFF-EN-10001315,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",22.74
OFF-EN-10001454,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",17.43
OFF-EN-10001480,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",42.42
OFF-EN-10001491,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Set of 50",37.17
OFF-EN-10001528,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",13.11
OFF-EN-10001621,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",17.58
OFF-EN-10001627,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",44.88
OFF-EN-10001680,Office Supplies,Envelopes,"Jiffy Clasp Envelope, with clear poly window",7.98
OFF-EN-10001712,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50",37.56
OFF-EN-10001715,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",10.53
OFF-EN-10001727,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",12.72
OFF-EN-10001733,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",44.88
OFF-EN-10001789,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",18.87
OFF-EN-10001823,Office Supplies,Envelopes,"Cameo Mailers, Recycled",22.2
OFF-EN-10001882,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",15.09
OFF-EN-10001946,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",21.24
OFF-EN-10001958,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",10.95
OFF-EN-10001975,Office Supplies,Envelopes,"Kraft Business Envelopes, Security-Tint",14.31
OFF-EN-10001976,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Security-Tint",35.19
OFF-EN-10001977,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",12.3
OFF-EN-10002002,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",18.96
OFF-EN-10002003,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",4.11
OFF-EN-10002007,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",10.56
OFF-EN-10002034,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",16.47
OFF-EN-10002035,Office Supplies,Envelopes,"Kraft Mailers, Set of 50",31.65
OFF-EN-10002048,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",21.24
OFF-EN-10002061,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",23.28
OFF-EN-10002066,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",32.82
OFF-EN-10002081,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50",35.7
OFF-EN-10002090,Office Supplies,Envelopes,"Kraft Peel and Seal, with clear poly window",12.99
OFF-EN-10002119,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",14.91
OFF-EN-10002140,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",12.51
OFF-EN-10002166,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",17.43
OFF-EN-10002258,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",24.84
OFF-EN-10002263,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, with clear poly window",44.19
OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",18.15
OFF-EN-10002427,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",21.87
OFF-EN-10002434,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",17.46
OFF-EN-10002464,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",18.96
OFF-EN-10002472,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",27.42
OFF-EN-10002491,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",14.91
OFF-EN-10002522,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",19.89
OFF-EN-10002524,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",17.43
OFF-EN-10002540,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",9.03
OFF-EN-10002556,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",9.72
OFF-EN-10002581,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",15.63
OFF-EN-10002592,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",29.13
OFF-EN-10002613,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint",8.46
OFF-EN-10002630,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",8.49
OFF-EN-10002671,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, with clear poly window",44.19
OFF-EN-10002679,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",21.42
OFF-EN-10002700,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",32.82
OFF-EN-10002749,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",21.42
OFF-EN-10002752,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",10.41
OFF-EN-10002757,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",40.89
OFF-EN-10002784,Office Supplies,Envelopes,"Cameo Manila Envelope, Recycled",14.19
OFF-EN-10002806,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",10.71
OFF-EN-10002808,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50",14.97
OFF-EN-10002911,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window",16.68
OFF-EN-10002924,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",47.22
OFF-EN-10002936,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window",14.43
OFF-EN-10002985,Office Supplies,Envelopes,"Cameo Peel and Seal, Recycled",17.43
OFF-EN-10003000,Office Supplies,Envelopes,"Cameo Mailers, Recycled",22.2
OFF-EN-10003018,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",9.9
OFF-EN-10003176,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",17.82
OFF-EN-10003231,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",15.81
OFF-EN-10003316,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",12.72
OFF-EN-10003391,Office Supplies,Envelopes,"Jiffy Manila Envelope, Set of 50",14.85
OFF-EN-10003398,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",13.68
OFF-EN-10003413,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",35.49
OFF-EN-10003422,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",16.41
OFF-EN-10003435,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window",14.43
OFF-EN-10003455,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",17.82
OFF-EN-10003463,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",11.49
OFF-EN-10003498,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",29.13
OFF-EN-10003508,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",13.23
OFF-EN-10003512,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",11.49
OFF-EN-10003520,Office Supplies,Envelopes,"Cameo Clasp Envelope, Set of 50",6.57
OFF-EN-10003537,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",19.2
OFF-EN-10003540,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",23.28
OFF-EN-10003550,Office Supplies,Envelopes,"Ames Mailers, Set of 50",18.66
OFF-EN-10003601,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",9.9
OFF-EN-10003619,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",19.53
OFF-EN-10003632,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",30.6
OFF-EN-10003715,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50",23.34
OFF-EN-10003729,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",17.46
OFF-EN-10003733,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",27.42
OFF-EN-10003770,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",19.53
OFF-EN-10003838,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",17.43
OFF-EN-10003853,Office Supplies,Envelopes,"Cameo Peel and Seal, Recycled",17.43
OFF-EN-10003920,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",15.81
OFF-EN-10003979,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",10.56
OFF-EN-10004053,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",22.59
OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",7.65
OFF-EN-10004173,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",13.65
OFF-EN-10004181,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",10.83
OFF-EN-10004254,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",43.92
OFF-EN-10004305,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint",22.74
OFF-EN-10004309,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",10.83
OFF-EN-10004418,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Recycled",7.5
OFF-EN-10004422,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",14.91
OFF-EN-10004424,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",40.65
OFF-EN-10004453,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",42.42
OFF-EN-10004462,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",17.1
OFF-EN-10004469,Office Supplies,Envelopes,"Jiffy Manila Envelope, Recycled",24.57
OFF-EN-10004473,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",46.23
OFF-EN-10004486,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",17.58
OFF-EN-10004493,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security-Tint",29.79
OFF-EN-10004495,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",20.4
OFF-EN-10004503,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",14.76
OFF-EN-10004507,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50",21.99
OFF-EN-10004521,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",14.91
