order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,profit_margin
ID-2022-29641,09/04/2022,13/04/2022,Standard Class,BD-11605,FUR-FU-10001410,170.208,4,0.1,60.408,0.35
IN-2022-19771,10/07/2022,14/07/2022,Standard Class,VF-21715,FUR-FU-10001447,85.212,3,0.1,-1.908,-0.02
IN-2021-44992,18/05/2021,20/05/2021,Second Class,AF-10870,FUR-FU-10001447,75.744,3,0.2,-11.376,-0.15
IN-2022-38195,22/03/2022,26/03/2022,Standard Class,GR-14560,FUR-FU-10001447,276.4656,12,0.27,-72.0144,-0.26
IN-2021-18707,19/09/2021,25/09/2021,Standard Class,JF-15190,FUR-FU-10001447,157.8,5,0,12.6,0.08
IN-2020-41828,08/07/2020,10/07/2020,First Class,MP-18175,FUR-FU-10001447,252.48,8,0,20.16,0.08
IN-2022-23621,13/02/2022,18/02/2022,Standard Class,GR-14560,FUR-FU-10001452,39.42,1,0.1,2.61,0.07
IN-2020-32343,30/08/2020,03/09/2020,Standard Class,SC-20230,FUR-FU-10001452,43.8,1,0,6.99,0.16
IN-2022-58306,24/03/2022,29/03/2022,Standard Class,PF-19165,FUR-FU-10001452,433.62,11,0.1,28.71,0.07
IN-2021-56227,13/12/2021,17/12/2021,Second Class,HG-14965,FUR-FU-10001452,43.8,1,0,6.99,0.16
ID-2019-73482,15/11/2019,17/11/2019,First Class,OT-18730,FUR-FU-10001452,63.948,2,0.27,-9.672,-0.15
IN-2020-62373,29/09/2020,30/09/2020,First Class,EM-14140,FUR-FU-10001471,106.1775,3,0.25,16.9875,0.16
IN-2022-44047,29/10/2022,04/11/2022,Standard Class,MS-17830,FUR-FU-10001471,127.413,3,0.1,38.223,0.3
IN-2019-29872,11/01/2019,15/01/2019,Standard Class,DV-13465,FUR-FU-10001471,141.57,3,0,52.38,0.37
IN-2020-50592,26/09/2020,30/09/2020,Standard Class,AF-10885,FUR-FU-10001471,103.3461,3,0.27,14.1561,0.14
IN-2022-18784,31/05/2022,05/06/2022,Standard Class,NC-18340,FUR-FU-10001471,212.355,5,0.1,63.705,0.3
IN-2019-23789,07/10/2019,11/10/2019,Second Class,AC-10660,FUR-FU-10001471,424.71,9,0,157.14,0.37
IN-2019-24965,29/03/2019,03/04/2019,Standard Class,SS-20875,FUR-FU-10001471,188.76,4,0,69.84,0.37
IN-2022-21087,07/03/2022,12/03/2022,Standard Class,PO-19195,FUR-FU-10001471,127.413,3,0.1,38.223,0.3
IN-2021-34702,14/09/2021,19/09/2021,Standard Class,EM-13960,FUR-FU-10001477,181.44,8,0.1,24,0.13
IN-2022-30852,31/03/2022,04/04/2022,Standard Class,GZ-14545,FUR-FU-10001477,50.4,2,0,11.04,0.22
IN-2020-29354,16/11/2020,18/11/2020,Second Class,BM-11785,FUR-FU-10001477,586.764,6,0.1,45.504,0.08
ID-2022-40281,30/12/2022,04/01/2023,Standard Class,RA-19945,FUR-FU-10001477,18.396,1,0.27,-1.284,-0.07
IN-2021-19624,09/06/2021,11/06/2021,First Class,NF-18595,FUR-FU-10001477,108.66,1,0,18.45,0.17
ID-2021-79432,12/12/2021,15/12/2021,Second Class,JK-15325,FUR-FU-10001477,158.76,7,0.1,21,0.13
IN-2022-41786,04/07/2022,08/07/2022,Standard Class,BN-11470,FUR-FU-10001477,217.32,2,0,36.9,0.17
IN-2021-24300,19/10/2021,26/10/2021,Standard Class,VG-21790,FUR-FU-10001477,151.2,6,0,33.12,0.22
IN-2022-78900,03/12/2022,07/12/2022,Standard Class,JF-15190,FUR-FU-10001477,651.96,6,0,110.7,0.17
IN-2021-69240,20/06/2021,24/06/2021,Standard Class,LH-16750,FUR-FU-10001477,126,5,0,27.6,0.22
ID-2020-35276,19/12/2020,19/12/2020,Same Day,DL-13330,FUR-FU-10001477,293.382,3,0.1,22.752,0.08
IN-2021-73412,26/01/2021,31/01/2021,Standard Class,AM-10360,FUR-FU-10001477,126,5,0,27.6,0.22
IN-2019-38111,20/04/2019,22/04/2019,First Class,DB-13060,FUR-FU-10001477,880.146,9,0.1,68.256,0.08
IN-2021-22886,20/11/2021,26/11/2021,Standard Class,BB-10990,FUR-FU-10001477,651.96,6,0,110.7,0.17
IN-2021-37628,29/11/2021,02/12/2021,Second Class,AR-10570,FUR-FU-10001477,434.64,4,0,73.8,0.17
IN-2020-66384,27/06/2020,30/06/2020,First Class,JD-15895,FUR-FU-10001507,68.985,5,0.27,3.735,0.05
IN-2021-27737,11/04/2021,17/04/2021,Standard Class,SC-20020,FUR-FU-10001507,85.05,5,0.1,19.8,0.23
IN-2019-35857,02/02/2019,07/02/2019,Standard Class,DN-13690,FUR-FU-10001507,34.02,2,0.1,7.92,0.23
IN-2022-73258,15/04/2022,15/04/2022,Same Day,GR-14560,FUR-FU-10001507,75.6,5,0.2,10.35,0.14
IN-2020-15144,15/04/2020,19/04/2020,Standard Class,DK-12835,FUR-FU-10001507,18.9,1,0,5.85,0.31
IN-2019-63073,05/10/2019,06/10/2019,First Class,AJ-10945,FUR-FU-10001507,37.8,2,0,11.7,0.31
ID-2021-84066,24/12/2021,27/12/2021,Second Class,GM-14440,FUR-FU-10001541,124.416,4,0.4,-4.224,-0.03
ID-2021-76128,28/09/2021,01/10/2021,Second Class,TC-21295,FUR-FU-10001557,308.7,8,0.25,-41.22,-0.13
ID-2021-50347,29/08/2021,05/09/2021,Standard Class,SP-20620,FUR-FU-10001557,347.2875,9,0.25,-46.3725,-0.13
IN-2022-65488,17/07/2022,20/07/2022,First Class,CP-12340,FUR-FU-10001557,102.9,2,0,15.42,0.15
IN-2021-64984,06/02/2021,10/02/2021,Second Class,MK-17905,FUR-FU-10001557,102.9,2,0,15.42,0.15
IN-2021-22571,31/10/2021,05/11/2021,Standard Class,NC-18415,FUR-FU-10001557,102.9,2,0,15.42,0.15
IN-2022-77689,28/06/2022,29/06/2022,First Class,SC-20050,FUR-FU-10001557,205.8,4,0,30.84,0.15
ID-2020-82393,21/04/2020,23/04/2020,Second Class,CL-12700,FUR-FU-10001601,130.212,2,0.4,-21.708,-0.17
ID-2021-85613,24/10/2021,27/10/2021,Second Class,AB-10060,FUR-FU-10001601,130.212,2,0.4,-21.708,-0.17
IN-2021-58873,07/08/2021,11/08/2021,Standard Class,KH-16510,FUR-FU-10001619,200.04,4,0,78,0.39
IN-2019-78263,16/02/2019,21/02/2019,Standard Class,BF-11215,FUR-FU-10001619,150.03,3,0,58.5,0.39
ID-2019-75652,07/07/2019,11/07/2019,Standard Class,JD-15790,FUR-FU-10001619,90.018,3,0.4,-1.512,-0.02
IN-2020-36396,25/11/2020,27/11/2020,Second Class,RD-19900,FUR-FU-10001640,174.33,3,0,64.44,0.37
IN-2020-44180,23/02/2020,27/02/2020,Standard Class,KH-16360,FUR-FU-10001640,156.897,3,0.1,47.007,0.3
IN-2021-28325,11/10/2021,15/10/2021,Standard Class,ML-17755,FUR-FU-10001640,174.33,5,0.4,-8.82,-0.05
IN-2021-67924,10/07/2021,12/07/2021,First Class,TP-21415,FUR-FU-10001640,84.8406,2,0.27,11.5806,0.14
IN-2019-76338,03/09/2019,05/09/2019,Second Class,TH-21100,FUR-FU-10001640,174.33,4,0.25,27.81,0.16
ID-2022-35374,11/02/2022,15/02/2022,Second Class,LT-17110,FUR-FU-10001674,362.664,8,0.1,140.904,0.39
IN-2021-36235,18/09/2021,25/09/2021,Standard Class,JM-15250,FUR-FU-10001674,110.3103,3,0.27,27.1503,0.25
IN-2020-25973,20/11/2020,25/11/2020,Standard Class,EM-13825,FUR-FU-10001674,220.6206,6,0.27,54.3006,0.25
IN-2019-36620,03/09/2019,07/09/2019,Standard Class,SC-20770,FUR-FU-10001674,352.59,7,0,158.55,0.45
IN-2022-59069,19/09/2022,24/09/2022,Second Class,TT-21220,FUR-FU-10001674,317.331,7,0.1,123.291,0.39
IN-2022-16705,01/02/2022,05/02/2022,Second Class,SS-20515,FUR-FU-10001746,316.44,12,0,117,0.37
IN-2022-59643,20/10/2022,22/10/2022,Second Class,EH-14005,FUR-FU-10001746,118.665,6,0.25,18.945,0.16
IN-2022-43039,04/10/2022,11/10/2022,Standard Class,MG-17680,FUR-FU-10001746,52.74,2,0,19.5,0.37
IN-2019-26176,17/08/2019,21/08/2019,Standard Class,KB-16600,FUR-FU-10001770,97.86,2,0,48.9,0.5
ID-2021-71137,14/12/2021,20/12/2021,Standard Class,KB-16600,FUR-FU-10001770,35.7189,1,0.27,11.2389,0.31
IN-2022-52272,17/10/2022,23/10/2022,Standard Class,BD-11770,FUR-FU-10001770,195.72,4,0,97.8,0.5
IN-2019-12526,23/06/2019,28/06/2019,Standard Class,RR-19315,FUR-FU-10001770,132.111,3,0.1,58.671,0.44
IN-2020-63878,01/09/2020,06/09/2020,Standard Class,AS-10225,FUR-FU-10001770,176.148,4,0.1,78.228,0.44
IN-2019-30894,01/09/2019,04/09/2019,Second Class,AM-10705,FUR-FU-10001770,71.4378,2,0.27,22.4778,0.31
IN-2021-24552,03/08/2021,07/08/2021,Standard Class,KC-16255,FUR-FU-10001770,195.72,5,0.2,73.32,0.37
IN-2021-35304,07/03/2021,09/03/2021,Second Class,NM-18520,FUR-FU-10001770,220.185,6,0.25,73.305,0.33
ID-2020-62807,25/07/2020,30/07/2020,Second Class,LW-16990,FUR-FU-10001770,78.288,2,0.2,29.328,0.37
IN-2020-86880,09/06/2020,14/06/2020,Standard Class,AP-10720,FUR-FU-10001774,283.14,6,0,104.76,0.37
IN-2019-86103,15/05/2019,19/05/2019,Second Class,JM-15580,FUR-FU-10001843,84.12,2,0,31.92,0.38
IN-2020-82918,14/11/2020,19/11/2020,Standard Class,BS-11755,FUR-FU-10001893,97.86,2,0,37.14,0.38
ID-2022-80118,29/01/2022,03/02/2022,Standard Class,MG-17680,FUR-FU-10001902,60.696,4,0.4,-15.264,-0.25
IN-2022-17223,20/08/2022,23/08/2022,Second Class,SS-20590,FUR-FU-10001933,110.7702,6,0.27,4.3902,0.04
IN-2021-55996,25/10/2021,27/10/2021,Second Class,MJ-17740,FUR-FU-10001933,25.29,1,0,7.56,0.3
IN-2022-33834,26/12/2022,29/12/2022,First Class,SP-20620,FUR-FU-10001933,75.87,3,0,22.68,0.3
IN-2019-40652,01/05/2019,04/05/2019,First Class,RD-19930,FUR-FU-10001933,182.088,8,0.1,40.248,0.22
IN-2019-57676,06/07/2019,10/07/2019,Standard Class,AB-10600,FUR-FU-10001933,36.9234,2,0.27,1.4634,0.04
IN-2021-77577,22/06/2021,26/06/2021,Standard Class,HE-14800,FUR-FU-10001933,18.4617,1,0.27,0.7317,0.04
IN-2022-63850,29/04/2022,05/05/2022,Standard Class,JM-15655,FUR-FU-10001933,36.9234,2,0.27,1.4634,0.04
ID-2019-84367,13/07/2019,17/07/2019,Standard Class,DA-13450,FUR-FU-10001933,52.812,2,0.4,0.852,0.02
IN-2019-83107,29/09/2019,06/10/2019,Standard Class,TS-21160,FUR-FU-10001933,44.34,2,0,11.94,0.27
IN-2022-82939,14/02/2022,19/02/2022,Standard Class,ML-18040,FUR-FU-10001935,50.4,2,0,4.02,0.08
IN-2021-64452,09/07/2021,14/07/2021,Standard Class,KH-16330,FUR-FU-10001942,697.86,6,0,209.34,0.3
ID-2020-11987,26/06/2020,30/06/2020,Standard Class,IM-15070,FUR-FU-10001942,424.5315,5,0.27,17.4315,0.04
IN-2019-16215,15/11/2019,21/11/2019,Standard Class,LT-17110,FUR-FU-10001942,348.93,3,0,104.67,0.3
IN-2021-42311,28/02/2021,01/03/2021,First Class,MH-17785,FUR-FU-10001942,232.62,2,0,69.78,0.3
ID-2021-25868,23/05/2021,25/05/2021,First Class,BG-11035,FUR-FU-10001942,697.86,6,0,209.34,0.3
IN-2021-80594,03/01/2021,07/01/2021,Standard Class,KA-16525,FUR-FU-10001977,217.32,2,0,36.9,0.17
ID-2022-81875,24/09/2022,27/09/2022,First Class,MD-17350,FUR-FU-10002019,26.676,2,0.4,2.196,0.08
ID-2022-56059,29/09/2022,02/10/2022,Second Class,CM-12190,FUR-FU-10002055,94.5,5,0.25,-21.45,-0.23
IN-2022-40484,05/07/2022,09/07/2022,Standard Class,SZ-20035,FUR-FU-10002069,113.562,3,0.1,35.262,0.31
ID-2022-29641,09/04/2022,13/04/2022,Standard Class,BD-11605,FUR-FU-10002069,75.708,2,0.1,23.508,0.31
IN-2021-83772,26/01/2021,31/01/2021,Standard Class,TS-21205,FUR-FU-10002185,110.28,2,0,55.14,0.5
IN-2019-56738,02/03/2019,06/03/2019,Standard Class,RF-19345,FUR-FU-10002210,351.75,7,0,59.64,0.17
IN-2020-14920,20/11/2020,24/11/2020,Standard Class,JR-15670,FUR-FU-10002210,100.5,2,0,17.04,0.17
ID-2019-66412,31/03/2019,04/04/2019,Standard Class,AF-10870,FUR-FU-10002210,226.125,6,0.25,-24.255,-0.11
IN-2022-46616,22/03/2022,26/03/2022,Standard Class,VP-21730,FUR-FU-10002210,100.5,2,0,17.04,0.17
IN-2020-12162,03/08/2020,05/08/2020,First Class,KB-16585,FUR-FU-10002210,100.5,2,0,17.04,0.17
IN-2022-67434,08/08/2022,14/08/2022,Standard Class,NL-18310,FUR-FU-10002210,251.25,5,0,42.6,0.17
IN-2020-44180,23/02/2020,27/02/2020,Standard Class,KH-16360,FUR-FU-10002223,22.761,1,0.1,3.771,0.17
ID-2019-55975,09/02/2019,13/02/2019,Standard Class,EH-14005,FUR-FU-10002223,136.566,6,0.1,22.626,0.17
IN-2022-10020,30/11/2022,04/12/2022,Standard Class,AH-10075,FUR-FU-10002223,227.61,9,0,56.7,0.25
IN-2019-37999,01/07/2019,08/07/2019,Standard Class,NG-18430,FUR-FU-10002223,75.87,3,0,18.9,0.25
IN-2022-53070,28/10/2022,28/10/2022,Same Day,BE-11455,FUR-FU-10002246,642.6336,8,0.27,105.5136,0.16
IN-2021-73615,26/10/2021,28/10/2021,First Class,PV-18985,FUR-FU-10002250,120.024,3,0.2,32.994,0.27
IN-2019-25588,11/12/2019,17/12/2019,Standard Class,BF-11080,FUR-FU-10002250,350.07,7,0,147,0.42
IN-2022-37551,25/12/2022,29/12/2022,Standard Class,DJ-13510,FUR-FU-10002250,73.0146,2,0.27,14.9946,0.21
IN-2022-72313,23/07/2022,25/07/2022,First Class,CM-12715,FUR-FU-10002292,132.03,3,0,54.09,0.41
IN-2019-67616,16/12/2019,21/12/2019,Second Class,NC-18625,FUR-FU-10002292,198.045,5,0.1,68.145,0.34
IN-2019-57704,20/04/2019,23/04/2019,Second Class,BM-11785,FUR-FU-10002292,132.03,3,0,54.09,0.41
IN-2022-19274,28/11/2022,29/11/2022,First Class,DB-13270,FUR-FU-10002292,224.8911,7,0.27,43.0311,0.19
IN-2021-11525,04/06/2021,09/06/2021,Standard Class,FM-14290,FUR-FU-10002292,64.2546,2,0.27,12.2946,0.19
IN-2021-75337,02/05/2021,06/05/2021,Standard Class,BD-11320,FUR-FU-10002335,31.74,2,0,8.88,0.28
IN-2022-73048,15/02/2022,17/02/2022,Second Class,AC-10615,FUR-FU-10002335,79.35,5,0,22.2,0.28
IN-2021-55555,06/03/2021,10/03/2021,Standard Class,VP-21760,FUR-FU-10002335,23.1702,2,0.27,0.3102,0.01
ID-2022-74119,30/09/2022,04/10/2022,Second Class,DH-13675,FUR-FU-10002335,35.7075,3,0.25,1.4175,0.04
IN-2020-60287,04/07/2020,08/07/2020,Second Class,MG-17650,FUR-FU-10002335,126.96,8,0,35.52,0.28
ID-2020-30838,19/09/2020,24/09/2020,Standard Class,LD-16855,FUR-FU-10002335,38.088,4,0.4,-7.632,-0.2
IN-2022-59475,16/10/2022,21/10/2022,Second Class,AS-10045,FUR-FU-10002335,23.1702,2,0.27,0.3102,0.01
IN-2022-14423,29/10/2022,30/10/2022,First Class,DL-12925,FUR-FU-10002362,131.4876,4,0.27,25.1676,0.19
IN-2020-31272,09/08/2020,09/08/2020,Same Day,AS-10240,FUR-FU-10002362,135.09,4,0.25,28.77,0.21
ID-2022-62744,22/03/2022,24/03/2022,Second Class,BD-11725,FUR-FU-10002362,168.8625,5,0.25,35.9625,0.21
IN-2022-37551,25/12/2022,29/12/2022,Standard Class,DJ-13510,FUR-FU-10002362,230.1033,7,0.27,44.0433,0.19
IN-2022-31475,31/03/2022,04/04/2022,Second Class,DA-13450,FUR-FU-10002362,40.527,1,0.1,13.947,0.34
IN-2022-34632,20/11/2022,23/11/2022,First Class,MP-18175,FUR-FU-10002362,65.7438,2,0.27,12.5838,0.19
ID-2022-86733,27/11/2022,02/12/2022,Standard Class,EJ-14155,FUR-FU-10002407,45.72,4,0.4,-21.36,-0.47
IN-2021-27156,20/09/2021,25/09/2021,Standard Class,VW-21775,FUR-FU-10002459,131.58,3,0,15.75,0.12
IN-2021-78809,23/01/2021,25/01/2021,Second Class,AG-10900,FUR-FU-10002459,43.86,1,0,5.25,0.12
IN-2021-46252,02/05/2021,06/05/2021,Standard Class,ZC-21910,FUR-FU-10002459,87.72,2,0,10.5,0.12
ID-2019-37271,27/08/2019,31/08/2019,Standard Class,SD-20485,FUR-FU-10002459,160.089,5,0.27,-32.961,-0.21
IN-2022-77941,18/01/2022,24/01/2022,Standard Class,EM-14140,FUR-FU-10002459,219.3,5,0,26.25,0.12
ID-2021-53161,23/04/2021,28/04/2021,Standard Class,DK-13225,FUR-FU-10002459,64.0356,2,0.27,-13.1844,-0.21
IN-2021-47393,12/09/2021,15/09/2021,First Class,MH-17455,FUR-FU-10002459,131.58,3,0,15.75,0.12
IN-2019-21983,13/08/2019,17/08/2019,Standard Class,CR-12580,FUR-FU-10002525,127.71,3,0,59.94,0.47
ID-2022-41737,10/05/2022,16/05/2022,Standard Class,CP-12340,FUR-FU-10002525,102.168,3,0.2,34.398,0.34
IN-2022-78151,11/12/2022,16/12/2022,Standard Class,NH-18610,FUR-FU-10002525,93.2283,3,0.27,25.4583,0.27
ID-2022-48583,23/06/2022,27/06/2022,Second Class,AB-10015,FUR-FU-10002525,372.9132,12,0.27,101.8332,0.27
IN-2022-63213,27/08/2022,29/08/2022,First Class,SC-20020,FUR-FU-10002525,255.42,6,0,119.88,0.47
IN-2021-51775,02/03/2021,06/03/2021,Standard Class,CM-11830,FUR-FU-10002525,383.13,9,0,179.82,0.47
IN-2021-69331,13/06/2021,15/06/2021,Second Class,BO-11425,FUR-FU-10002525,85.14,2,0,39.96,0.47
IN-2021-80202,22/06/2021,28/06/2021,Standard Class,CS-12400,FUR-FU-10002546,32.04,2,0,6.72,0.21
ID-2022-31125,10/01/2022,15/01/2022,Standard Class,BT-11305,FUR-FU-10002598,73.305,2,0.25,16.605,0.23
IN-2022-74077,04/09/2022,08/09/2022,Standard Class,PG-18820,FUR-FU-10002598,117.288,3,0.2,32.238,0.27
IN-2020-75099,26/09/2020,01/10/2020,Standard Class,AF-10870,FUR-FU-10002598,249.7257,7,0.27,51.2757,0.21
IN-2019-11350,14/02/2019,18/02/2019,Standard Class,TG-21310,FUR-FU-10002598,146.61,3,0,61.56,0.42
IN-2022-79278,01/05/2022,01/05/2022,Same Day,PR-18880,FUR-FU-10002648,47.52,2,0,23.28,0.49
IN-2021-76646,27/12/2021,31/12/2021,Standard Class,KM-16660,FUR-FU-10002648,118.8,5,0,58.2,0.49
ID-2022-63444,17/11/2022,22/11/2022,Second Class,MG-17875,FUR-FU-10002648,34.6896,2,0.27,10.4496,0.3
IN-2020-26274,28/02/2020,05/03/2020,Standard Class,BT-11530,FUR-FU-10002648,71.28,3,0,34.92,0.49
IN-2022-20870,09/07/2022,13/07/2022,Standard Class,EM-14140,FUR-FU-10002648,95.04,4,0,46.56,0.49
IN-2022-23929,12/12/2022,14/12/2022,First Class,DK-13090,FUR-FU-10002648,47.52,2,0,23.28,0.49
ID-2022-13940,07/10/2022,12/10/2022,Second Class,DK-13375,FUR-FU-10002659,457.812,9,0.1,121.932,0.27
IN-2021-58873,07/08/2021,11/08/2021,Standard Class,KH-16510,FUR-FU-10002659,56.52,1,0,19.2,0.34
IN-2021-73104,13/09/2021,18/09/2021,Standard Class,SK-19990,FUR-FU-10002659,457.812,9,0.1,121.932,0.27
IN-2022-10377,08/07/2022,13/07/2022,Standard Class,BD-11725,FUR-FU-10002659,113.04,2,0,38.4,0.34
IN-2021-37796,13/07/2021,19/07/2021,Standard Class,HG-14965,FUR-FU-10002659,371.3364,9,0.27,35.4564,0.1
IN-2022-69282,21/10/2022,26/10/2022,Standard Class,AS-10225,FUR-FU-10002659,82.5192,2,0.27,7.8792,0.1
IN-2022-12897,14/03/2022,18/03/2022,Standard Class,CG-12520,FUR-FU-10002659,152.604,3,0.1,40.644,0.27
IN-2022-15011,26/11/2022,02/12/2022,Standard Class,MC-17635,FUR-FU-10002659,113.04,2,0,38.4,0.34
IN-2022-49549,27/09/2022,04/10/2022,Standard Class,TS-21430,FUR-FU-10002665,28.035,2,0.25,5.175,0.18
IN-2021-11168,17/12/2021,24/12/2021,Standard Class,CM-12160,FUR-FU-10002665,54.5748,4,0.27,8.8548,0.16
IN-2022-32266,01/08/2022,05/08/2022,Second Class,EB-13705,FUR-FU-10002665,168.21,9,0,65.34,0.39
ID-2021-68498,12/10/2021,17/10/2021,Standard Class,EN-13780,FUR-FU-10002665,42.0525,3,0.25,7.7625,0.18
IN-2020-75211,12/01/2020,17/01/2020,Standard Class,CH-12070,FUR-FU-10002665,93.45,5,0,36.3,0.39
IN-2021-16397,16/11/2021,18/11/2021,Second Class,KD-16270,FUR-FU-10002665,33.642,2,0.1,10.782,0.32
ID-2022-66174,08/07/2022,13/07/2022,Standard Class,JE-15610,FUR-FU-10002665,29.904,2,0.2,7.044,0.24
IN-2022-42402,21/04/2022,21/04/2022,Same Day,TM-21010,FUR-FU-10002699,113.46,2,0,28.32,0.25
ID-2019-35045,01/08/2019,04/08/2019,First Class,RP-19270,FUR-FU-10002699,82.8258,2,0.27,-2.3142,-0.03
IN-2022-74532,20/03/2022,22/03/2022,Second Class,BN-11470,FUR-FU-10002699,102.114,2,0.1,16.974,0.17
ID-2021-18196,05/10/2021,12/10/2021,Standard Class,SS-20590,FUR-FU-10002699,165.6516,4,0.27,-4.6284,-0.03
ID-2020-53749,29/03/2020,05/04/2020,Standard Class,SV-20365,FUR-FU-10002699,82.8258,2,0.27,-2.3142,-0.03
IN-2022-25854,20/02/2022,23/02/2022,Second Class,TT-21070,FUR-FU-10002699,153.171,3,0.1,25.461,0.17
ID-2020-66111,15/06/2020,18/06/2020,First Class,AB-10015,FUR-FU-10002699,141.825,5,0.5,-71.025,-0.5
IN-2021-65075,24/03/2021,28/03/2021,Standard Class,GZ-14470,FUR-FU-10002722,100.92,2,0,8.04,0.08
ID-2022-58096,11/03/2022,12/03/2022,First Class,MT-18070,FUR-FU-10002722,181.656,4,0.1,-4.104,-0.02
IN-2021-17076,20/07/2021,20/07/2021,Same Day,TH-21115,FUR-FU-10002803,43.038,2,0.1,-1.002,-0.02
ID-2021-51481,01/10/2021,05/10/2021,Standard Class,AZ-10750,FUR-FU-10002803,129.114,6,0.1,-3.006,-0.02
ID-2020-72453,20/09/2020,24/09/2020,Standard Class,CS-11845,FUR-FU-10002803,150.633,7,0.1,-3.507,-0.02
ID-2021-58579,20/12/2021,25/12/2021,Standard Class,MT-18070,FUR-FU-10002803,35.865,2,0.25,-8.175,-0.23
IN-2020-72229,28/06/2020,03/07/2020,Second Class,DM-12955,FUR-FU-10002803,64.557,3,0.1,-1.503,-0.02
ID-2019-25581,18/10/2019,21/10/2019,First Class,LS-17230,FUR-FU-10002803,95.64,5,0.2,-14.46,-0.15
ID-2020-85522,12/01/2020,15/01/2020,First Class,LW-17215,FUR-FU-10002804,123.48,4,0.4,-51.48,-0.42
ID-2019-78592,04/08/2019,08/08/2019,Standard Class,LH-17155,FUR-FU-10002829,160.992,4,0.2,-26.208,-0.16
IN-2020-17622,04/03/2020,10/03/2020,Standard Class,RW-19540,FUR-FU-10002829,251.55,5,0,17.55,0.07
IN-2022-36683,15/08/2022,20/08/2022,Second Class,SK-19990,FUR-FU-10002829,146.9052,4,0.27,-40.2948,-0.27
IN-2022-40400,09/05/2022,12/05/2022,First Class,RH-19510,FUR-FU-10002829,251.55,5,0,17.55,0.07
IN-2021-78165,03/04/2021,03/04/2021,Same Day,NC-18535,FUR-FU-10002829,90.558,2,0.1,-3.042,-0.03
ID-2021-68841,04/09/2021,09/09/2021,Standard Class,SM-20005,FUR-FU-10002829,113.1975,3,0.25,-27.2025,-0.24
ID-2022-48849,28/11/2022,05/12/2022,Standard Class,ST-20530,FUR-FU-10002829,90.558,2,0.1,-3.042,-0.03
IN-2021-62093,07/04/2021,11/04/2021,Second Class,BG-11035,FUR-FU-10002838,100.008,1,0.1,9.978,0.1
IN-2022-57011,11/04/2022,14/04/2022,Second Class,JS-15685,FUR-FU-10002848,79.29,3,0,23.76,0.3
IN-2022-52846,18/04/2022,22/04/2022,Standard Class,DK-12985,FUR-FU-10002848,173.6451,9,0.27,7.0551,0.04
IN-2022-60616,16/02/2022,18/02/2022,Second Class,EB-14110,FUR-FU-10002848,118.935,5,0.1,26.385,0.22
IN-2021-74014,22/09/2021,28/09/2021,Standard Class,PA-19060,FUR-FU-10002848,26.43,1,0,7.92,0.3
IN-2022-48814,23/12/2022,30/12/2022,Standard Class,ME-17320,FUR-FU-10002848,47.574,2,0.1,10.554,0.22
ID-2021-50928,16/06/2021,19/06/2021,First Class,CV-12805,FUR-FU-10002890,156.1032,2,0.27,-29.9568,-0.19
ID-2020-37838,15/11/2020,17/11/2020,Second Class,BD-11620,FUR-FU-10002890,481.14,6,0.25,-77.04,-0.16
IN-2020-39343,02/05/2020,04/05/2020,Second Class,KM-16225,FUR-FU-10002890,384.912,4,0.1,12.792,0.03
ID-2022-47792,30/08/2022,03/09/2022,Second Class,CS-11950,FUR-FU-10002890,156.1032,2,0.27,-29.9568,-0.19
IN-2019-13632,09/07/2019,14/07/2019,Standard Class,RC-19825,FUR-FU-10002890,213.84,2,0,27.78,0.13
ID-2022-33659,22/08/2022,28/08/2022,Standard Class,VD-21670,FUR-FU-10002890,546.3612,7,0.27,-104.8488,-0.19
IN-2020-42983,17/07/2020,21/07/2020,Standard Class,MM-17920,FUR-FU-10002928,53.595,3,0.25,11.385,0.21
IN-2022-61260,19/08/2022,24/08/2022,Standard Class,SC-20680,FUR-FU-10002928,47.19,1,0,16.5,0.35
IN-2021-53763,28/12/2021,01/01/2022,Standard Class,AR-10510,FUR-FU-10002928,141.57,3,0,49.5,0.35
IN-2022-32168,21/08/2022,21/08/2022,Same Day,TC-20980,FUR-FU-10002928,47.64,2,0,19.5,0.41
ID-2019-69772,21/05/2019,28/05/2019,Standard Class,MA-17560,FUR-FU-10002928,70.785,2,0.25,9.405,0.13
IN-2022-50228,27/10/2022,28/10/2022,First Class,PW-19030,FUR-FU-10002928,17.3886,1,0.27,3.3186,0.19
ID-2021-86971,14/06/2021,20/06/2021,Standard Class,RH-19495,FUR-FU-10002930,180.792,6,0.4,-12.168,-0.07
IN-2022-52062,09/05/2022,13/05/2022,Standard Class,SC-20380,FUR-FU-10002933,34.164,2,0.27,-5.616,-0.16
ID-2019-15802,22/12/2019,29/12/2019,Standard Class,DV-13465,FUR-FU-10002933,51.246,3,0.27,-8.424,-0.16
ID-2021-24615,01/10/2021,06/10/2021,Second Class,BS-11380,FUR-FU-10002933,210.6,12,0.25,-28.08,-0.13
IN-2021-44740,09/05/2021,10/05/2021,First Class,ND-18370,FUR-FU-10002933,117,5,0,17.55,0.15
ID-2022-56339,17/11/2022,24/11/2022,Standard Class,AP-10720,FUR-FU-10002933,239.148,14,0.27,-39.312,-0.16
IN-2021-49367,12/09/2021,18/09/2021,Standard Class,LM-17065,FUR-FU-10002933,163.8,7,0,24.57,0.15
